metric,area,comp,suff
mae,0.05,5.884186,5.853018
mae,0.1,6.520451,6.031966
mae,0.2,6.840917,6.086171
mse,0.05,4.592476,4.000657
mse,0.1,5.451081,4.159711
mse,0.2,5.905718,4.300816
